Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2019-03-05 11:20:01,toys,Doll,3,1,1,137152026,Normal,Size 6,0.9,1,2019-01-01,7,Cool,Supplier_2,2020-02-03,Low,0,1,15,winter,False,45,30
2021-10-10 22:12:00,furniture,desk,2,4,4,19961,Outdoor,Medium,32.0,1,2020-11-26,3,None,Cambridge Imports,1999-12-31,Average,0,4,11,Autumn,False,2,20
2020-06-05 09:14:19,toys,Dinosaur toy,188,73,12,2645462,Shelf,14.2,1.6,1,2020-06-02,1,Any,Supplier_1,1900-01-01,Standard,0,12,10,Spring,False,3,7
2021-08-04 05:32:35,electronics,Docking Station,23,19,20,15846620,Shelf,Normal,0.118,1,2021-08-04,10,Temperature-controlled,brand,1998-05-12,A-Normal,0,20,6,Spring,False,8,30
2022-08-15 17:52:40,electronics,Samsung Galaxy A01 Core 2GB/32GB Dual SIM (Black),1,36,1,X6811109,Standard,64GB,161.0,40,2022-07-29,0,No temperature requirement,Krishna Enterprises,2022-08-15,Medium,0,1,15,Summer,False,41,4
2017-04-19 12:27:16,electronics,Sony MDR-XB400 Extra Bass Headphones,17,2,6,2442180,Shelf,20.7 x 8.4 x 12.8 cm,0.267,1,2020-02-27,5,No temperature requirement,Casdon Toys Ltd,2020-12-31,2,0,6,3,Summer,False,1,10
2019-12-03 19:26:06,food,Dried cranberries,1,33,2,7203005388354,Original,180g,0.136,4,2019-10-25,0,Cold,Supplier 1,1906-06-17,Normal,0,2,1,Summer,False,1,4
2020-01-20 10:46:34,toys,ball,204,154,4,31451,Wire Shelf,7 inch,0.12,1,2020-03-25,1,No temperature requirement,supplier 2,2022-04-09,1,0,4,3,Summer,False,5,180
2019-11-21 16:42:51,furniture,Cabinet-2,1,387,1,46905,Open shelf,LARGE,4.1,0,2021-08-17,12,No temperature requirement,Supplier1,2021-08-17,A-Normal,0,1,13,Autumn,False,6,17
2021-07-21 12:51:18,furniture,Sideboard,318,2,1,10012,Shelf,120*50*50,32.0,3,2021-07-21,44,No temperature requirement,BBM Group,2022-04-20,ABC,0,7,14,Year-round,False,10,15
2022-09-06 08:00:53,furniture,sofa,214,1,1,S502,Rental,3-seater,49.4,1,2022-07-14,1,Cold,Supplier 2,2032-02-06,Normal,0,1,6,Winter,True,48,30
2014-11-18 07:34:12,food,Tropical Juice,3,1,11,14631554,Pallet,"1,25 lt",1.95,1,2014-11-11,30,2,Lidl,2014-11-25,Normal,0,11,81,Winter,False,3,60
2017-12-04 09:36:40,food,Rice,1,28,2,14740,Floor,25kg,25.0,2,2017-11-06,1,fresh,Supplier_1,1903-02-11,High,0,2,0,fall,False,151,30
2016-03-15 11:19:45,furniture,Sofa,304,4,1,9402610306312,Storage Box,small,28.0,1,2016-03-01,100,-10 to 20 degree celsius,Kanakia,1999-01-01,normal,0,1,3,All,False,11,28
2015-01-28 13:10:53,furniture,Living Room Table,13,25,1,385993,Open,King Size,59.9,1,2022-04-29,41,25,Venus Furniture,1990-01-01,2,0,1,5,Summer,False,12,365
2016-05-14 17:28:11,electronics,Sony Mobile,25,120,2,18973,Rack,256 GB,0.086,3,2016-05-12,12,Cool,Rama,1947-01-14,A-Normal,0,2,12,Autumn,False,17,1
2021-11-23 04:01:25,food,Sugar,45,163,1,12450741,Bin,500 g,0.5,0,2021-05-09,3,2,Amazon.com Services LLC,2023-01-19,normal,0,1,3,Summer,False,3,15
2020-02-22 13:13:40,clothing,T-Shirt,2,22,3,7744,Stack,M,2.65,2,2020-01-07,7,None,Supplier4,2021-01-28,1,0,3,11,Spring,False,15,36
2020-01-10 12:36:56,electronics,portable phone charger,2,1,3,15742835,Wire Shelf,9.7 Wh,0.15,2,2020-01-10,3,Cool,Champion,2021-08-04,1,0,4,3,winter,False,2,14
2019-07-29 16:23:18,electronics,Dual band Wireless Headphones,10,238,1,3313912,Outside,64GB,1.03,3,2019-07-29,10,No,Croma,2020-07-29,medium,0,1,7,Summer,False,1,59
2022-11-27 18:17:21,electronics,Google Nest Mini,2,2,1,1245868,Wire Shelving,4,0.273,1,2022-11-23,4,No temperature requirement,Supplier 1,1922-12-24,1,0,1,7,Fall,False,8,4
2018-08-23 13:57:54,food,Bottled Water,1,11,24,99194053,Fixed pallet,24 pack,5.79,1,2018-08-11,200,Chilled,Supplier 2,2021-12-02,A-Normal,0,32,1,Year Round,False,6,7
2022-02-09 23:17:24,clothing,Fashion Apparel,113,174,14,47852,Metal Pallet,XS,0.445,4,2022-02-03,40,Cool,Emma,1998-11-24,A,0,14,6,Fall,False,2,30
2022-01-20 09:49:56,food,Biscuits,16,13,6,9340073555616,Wire,200 g,0.167,1,2022-01-16,1,Frozen,Supplier 3,2022-08-26,1,0,6,15,Winter,False,7,21
2021-09-21 20:32:50,food,milk,2,1,6,259,Box,1 Litre,0.95,4,2021-09-21,10,Cold,Delhi Milk Suppliers,2022-07-04,High,0,6,1,Spring,False,4,30
2012-02-16 16:18:43,clothing,Trousers,14,1,44,41268,Pallet,Small,2.0,26,2012-02-16,20,Uncontrolled,Supplier1,2022-07-16,high,0,44,22,Summer,False,4,180
2012-08-27 06:06:03,furniture,Cabinet,2,1,7,W376,Shelf,36,18.0,3,2012-04-25,5,None,Supplier 2,2020-01-15,2,0,7,8,Fall,False,8,60
2019-12-08 19:28:52,clothing,Girls tank top,611,15,5,387790733,open,L,0.202,1,2019-11-18,2,cool,Kanghua Apparel,2021-06-02,2,2,2,8,Fall,False,0,12
2022-12-09 14:21:01,food,Lays 20g,1,53,3,336209302,shelf,20g,0.034,1,2022-09-23,10,cold,Amar Chitra Katha Pvt Ltd,2022-09-24,1,0,3,0,summer,False,0,7
2021-09-25 13:20:28,food,Baby food,11,15,1,7246651,Chest freezer,12oz,0.2268,2,2021-09-15,3,frozen,Amazon Brand - Happy Belly,1911-11-10,High,2,1,2,Autumn,False,1,1
2021-02-19 09:56:17,food,Cake,23,4,1,18552,Carton box,1.25kg,1.25,1,2021-02-19,10,Frozen (0-4 degree Celsius),Supplier 1,1966-02-19,1,0,15,0,Spring,False,1,1
2021-06-13 10:04:00,toys,Kidkraft Boats Play Set,418,7,1,14253,Shelf,18.5 x 17.5 x 7.5 inches,0.86,0,2021-06-07,0,N/A,Amazon,1900-01-01,2,0,1,3,N/A,False,89,180
2019-09-26 08:48:21,food,Potato,4,1,3,758,pallet,1kg,0.97,1,2019-07-31,201,cool,Pride Fresh Pvt Ltd,2019-11-04,1-OK,1,2,25,Summer,True,27,14
2021-11-17 02:15:15,food,Chicken,11,1,3,4564,Cooling,500 g,0.5,1,2021-11-16,1,4,Supplier_1,2022-01-17,Normal,0,3,2,Winter,False,5,8
2019-05-27 23:39:24,toys,123D Mini 3D Printer,12,14,2,1057437,Shelf,13 x 13 x 13 cm,0.9,1,2019-05-25,1,No,Jungwoo,2099-12-31,Normal,0,2,81,Summer,False,32,16
2022-03-14 03:53:55,clothing,Women's Puffer Jacket,303,13,1,199845815,Shelf,Small,0.356,2,2022-03-12,7,Chilled,AceStores,2022-03-24,High,0,7,6,Fall & Winter,False,6,30
2018-12-01 09:31:53,food,orange juice,2,1,7,10033,Normal,1.0,1.0,4,2018-11-23,5,0,Grocery Store,2020-01-13,100,0,7,3,Winter,False,37,12
2017-06-25 18:03:43,clothing,Sandals,124,2,4,144024,Bulk,38.5,0.7,1,2017-05-15,10,15-25,Casual Mart,1999-06-14,B,1,3,2,Spring/Summer,False,1,8
2019-08-01 14:39:18,furniture,Dining Table,12,13,2,FURN-02456,Shelf,Rectangular,17.0,1,2019-07-23,3,Normal,Supplier-1,2021-12-28,Normal,0,2,7,Summer,False,10,17
2019-11-25 10:26:36,food,Honey,2,5,12,645046848,permanent shelf,Large,1.0,3,2019-11-24,7,Cool,Amy's Kitchen,2021-01-14,Normal,0,12,2,Fall,False,3,30
2017-09-13 17:14:40,clothing,T-Shirt,174,177,1,1010002933,cabinet,M,0.235,1,2017-09-12,15,Cool,Supplier 1,2022-11-17,3,0,1,16,Summer,False,2,30
2019-11-10 09:52:50,clothing,Black Branded T-Shirt,2,25,4,711051092,cooler,M,0.32,2,2019-11-08,5,2,Supplier 2,1985-06-14,high,0,4,12,fall,False,3,5
2017-03-12 19:35:23,food,Lemon,13,11,16,15523,Pallet,1L,1.2,1,2017-03-07,10,0,Supplier_3,2017-08-28,3,0,14,5,Spring,False,3,30
2022-09-26 16:19:56,electronics,Laptop,213,10,1,30927935,Shelf,15.6 inch,1.3,1,2022-08-26,8,36 to 46 degree Fahrenheit,Walmart,1999-12-31,Normal,0,1,2,Spring,False,10,2
2019-07-22 13:52:04,food,Apple,1,6,1,1951741,Deep Freezer,Small,0.52,1,2019-07-22,1,-26°C,Supplier-6,1998-04-09,Normal,0,1,4,Other,False,4,1
2021-05-19 05:21:50,food,Honey,310,10,3,21079083,Shelf,1.46,0.29,1,2021-05-19,1,2,Antoniades,2021-06-15,A,0,3,10,Winter,False,12,1
2017-07-25 08:41:31,food,Coffee,100,2,3,22326885,Pallet,1KG,0.15,3,2017-07-25,3,Chilled,Supplier 1,2020-07-25,Freight,0,3,1,Summer,False,0,71
2022-01-27 03:48:48,furniture,Twin Sleep Sofa Bed,16,1,1,3720001986847,Shelf,queen,39.0,88,2022-01-27,10,None,Ahmed,2025-01-27,A-Normal,0,1,1,Spring,False,0,3
2022-05-11 01:47:21,clothing,White/Pink Trim Short-Sleeved T-Shirt,169,61,56,17597875,Shelf,M,0.47,1,2022-05-08,12,F,CASABLANCA,1986-05-15,2,4,46,34,Summer,False,11,6
2017-03-16 08:16:15,furniture,wooden desk,101,1,2,215813,Shelf,30-36 inches,10.0,1,2020-01-01,2,N/A,supplier-1,1910-10-06,Regular,0,2,14,Fall,False,1,15
2021-11-14 00:53:58,toys,Pokemon Venomous Snake,24,48,31,643106514,Bulk,36,0.096,1,2021-09-26,4,cool,Venomous Snake,2022-02-26,1,0,12,10,Summer,True,54,30
2022-12-06 08:16:33,clothing,Shorts,328,32,2,25287,Normal,S,0.45,1,2022-12-06,1,Cool,Clothing Hub,2022-12-27,normal,0,2,4,Winter,False,0,30
2018-01-03 20:58:38,electronics,Digital camera,49,44,5,204360,Wire Rack,3.0 x 2.5 x 4.0 inches,0.192,4,2018-10-07,7,None,Walmart,1999-11-10,Low,0,5,54,Fall,False,29,12
2019-06-19 03:04:32,food,Ginger Garlic Paste,0,27,11,254173065,Bin,125 mL,0.125,1,2019-06-19,3,Chilled,Snowman,2020-07-19,High,0,0,14,Summer,False,4,7
2016-04-11 02:08:49,toys,Sports Toys,149,117,13,363253,Wire Cage,30 CM,0.501,1,2016-03-22,28,No temperature requirement,Kids Workshop Toys,2017-09-21,1,0,13,11,Year-Round,False,10,7
2018-08-20 17:02:09,food,Dairy,5,1,10,11111,standard,240ml,0.2,2,2018-07-02,10,<4,supplier-3,2021-09-11,normal,0,10,1,Summer,False,33,7
2020-01-16 10:30:54,furniture,Coffee Table,33,1,1,24360,Metal Rack,72x36x36,16.5,1,2020-01-16,1,Normal,Singer,2021-07-16,Normal,0,1,13,Summer,False,15,12
2018-04-01 15:28:06,toys,Wooden Building Blocks,2,1,5,32390506,Pallet,Small,1.12,1,2018-03-25,10,Room Temperature,Supplier1,1904-01-01,High,0,5,3,Year Round,False,0,60
2019-08-16 20:29:17,electronics,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",117,15,1,279854,Shelf,42mm,72.3,1,2019-08-16,0,No,Apple,1900-01-01,1,0,1,29,Winter,False,0,12
2018-09-01 12:17:46,electronics,Mobile Phone,12,1,1,91797639,Standard,64 GB,160.0,3,2023-02-07,3,No Temperature Required,Oppo,1900-01-01,Normal,0,1,1,Spring,False,7,2
2022-11-05 08:23:09,food,Soups,32,1,1,1915311,Pallet,800g,0.802,1,2022-04-08,4,Chilled,Supplier 1,2023-05-05,Low,0,2,1,Summer,False,0,28
2022-04-03 21:26:05,clothing,Shirt,116,26,1,514174,Plastic hangers,M,0.245,2,2022-03-26,1,Cold,Tosh and Sons,2023-04-07,High,0,0,1,Summer,False,1,15
2021-08-25 20:32:20,electronics,Electronic Device,2,1,1,8210A,Normal,Normal,2.7,2,2021-08-25,5,Cool,Supplier 7,2023-08-25,High,0,1,12,Summer,False,3,1
2019-07-23 11:18:17,food,Papaya,12,6,20,8519174500006,pallet,medium,1.64,5,2018-02-13,5,No temperature requirement,Supplier1,2019-10-20,High,1,16,1,Summer,False,0,14
2017-04-03 12:06:59,electronics,iPhone 7 Plus 32GB,2,22,1,IPH7PLUS-32,Cool Storage,128GB,223.3,5,2017-04-03,10,20,Dell,2017-06-30,A,0,1,2,All Year,False,0,7
2018-03-18 21:35:50,toys,toys,57,140,21,700809,normal,"M, L",0.0,2,2018-03-09,18,No temperature requirement,Century Textiles,1903-04-10,3,0,21,4,Summer,False,28,21
2020-06-10 08:24:17,electronics,Nintendo Switch Console,18,36,2,147707,Plastic Pallet,18.2in,0.705,2,2020-06-07,8,-4°F to 80°F,KHD,2021-06-10,Medium,0,2,5,Fall,False,1,30
2020-06-28 08:11:18,furniture,Dining Table,8,2,4,268,Shelf,Medium,18.0,1,2020-06-06,99,Cool,Poonam Enterprises,2025-12-31,HIGH,0,4,3,Summer,False,11,180
2022-08-03 11:00:35,clothing,Jeans,6,1,1,16374,Pallet,Medium,0.95,2,2022-05-12,10,Cool,Supply,1906-08-31,1,0,3,1,Spring,False,0,30
2021-04-11 14:32:40,electronics,Mobile Phone,2,6,3,86254759,Wire shelf,48 GB,200.0,2,2021-04-09,5,No temperature requirement,Buy More,1999-10-12,1,0,3,14,Spring/Summer,False,1,2
2020-03-19 18:10:26,food,Orange,18,21,15,2258,Pallet,"1,5 kg",1.5,0,2020-03-16,5,0,Supplier 2,2020-03-27,normal,0,15,13,Summer,False,1,30
2019-12-01 05:44:33,electronics,headphone,219,11,22,17243506039919,Shelf,22,0.545,1,2019-12-01,2,Cool,Bright,2021-09-20,High,0,22,16,Fall,False,2,5
2019-06-28 21:04:03,furniture,wooden chair,6,1,1,663405,Wooden,Medium,4.077,52,2019-06-17,5,60°C,Wooden Furniture Warehouse,2020-06-28,Medium,0,1,1,Spring,False,66,14
2019-05-27 12:36:41,food,Toasted Wheat Bread,320,33,54,748095018,Pallets,450 grams,0.74,1,2018-04-10,1,4 degree,Quaker Oats,2020-06-29,High,0,54,2,Summer,False,12,30
2023-03-26 12:00:00,furniture,Sofa,13,4,2,Sofa-461,Suspended,Large,92.0,3,2023-03-25,30,22-24°C,Supplier 1,2027-03-25,1,0,1,180,Spring/Summer,False,16,30
2016-01-30 13:15:45,clothing,Shirt Women,3,4,1,1550008,Rack,S,0.3,2,2016-01-12,1,cool,EXOTRON,2018-06-28,A-Normal,0,1,8,Spring/Summer,False,2,1
2022-07-09 07:53:57,electronics,Pendrive,3,10,1,1234567891087,Standard,16 GB,0.054,5,2021-12-16,99,50,DHANARAJ COMPUTERS,2024-07-09,3,6,1,6,SUMMER,False,12,30
2022-08-13 06:26:34,toys,Toy Car,3,3,3,ToyCar_1,Shelf,Kids,1.06,1,2022-06-14,3,No,supplier7,1900-01-01,Medium,0,3,10,Summer,False,20,1
2022-02-27 16:13:56,clothing,T-shirt,30,15,18,1046,Box,L,0.18,3,2022-02-27,10,No temperature requirement,Supplier 6,2022-12-15,Average,0,18,14,Summer,False,10,36
2021-03-15 08:36:43,clothing,Jeans,203,18,20,5284134,Pallet,Medium,0.917,1,2021-03-15,10,Cold,Fashion Hub,2022-08-01,1,0,20,14,Spring/Summer,False,1,3
2016-07-10 18:31:00,clothing,T-Shirt,2,30,12,1447923,Rack,S,0.29,1,2016-07-09,30,Cool,Nike,2020-01-01,High_Priority,0,12,5,Summer,False,40,1
2018-05-31 03:28:54,electronics,Smartwatch,1,15,1,85393274,Shelf,42 mm,1.48,4,2019-04-27,20,4,CIT,2019-03-01,Normal,0,0,12,Summer,False,32,36
2018-03-15 23:47:29,food,milk,130,11,3,49330028,Pallet,1L,1.0,5,2018-03-15,1,Cool,Karachi Dairy Farm,2018-03-22,High,0,3,1,Spring,False,3,31
2022-04-24 17:40:11,electronics,26 inch Smart TV,22,29,1,e2f940f6-41fb-42e2-bcb8-9f92f640d7bb,Shelf,4K,9.075,4,2022-03-18,1,4,LG,2025-04-08,high,0,1,45,Spring,False,3,8
2022-04-01 11:51:35,food,Fanta,3,31,5,5865818,Stretch wrap,L,1.2,1,2022-03-05,21,Chilled,SUPPLIER-025,1911-11-17,1,0,5,1,Summer,False,23,30
2021-03-28 14:36:27,food,Fresh Eggs,1,16,2,1694508574,Fridge,Medium,0.6,1,2021-03-26,4,Chilled,Supplier_1,2021-04-30,Average,0,2,20,Summer,False,11,30
2019-07-05 06:43:20,toys,toys,104,9,12,2986343,Shelf,12,1.19,2,2019-06-27,5,No temperature requirement,E-Land Supplies Inc,2021-08-22,Normal,0,12,13,Fall,False,0,30
2021-08-07 05:45:43,electronics,Shotgun,227,2,1,Elec_024_227_2,Shelf,12 Gauge,2.76,1,2021-08-06,100,No,Steel City Ammo,2025-08-17,A-Normal,0,1,4,Fall,False,40,34
2017-04-09 13:29:46,clothing,coat,305,1,1,82317754,Wooden stand,Small,1.4,2,2017-04-09,0,Cool,Supplier 7,2017-04-11,high,0,7,2,Spring/Summer,False,1,3
2020-06-11 16:07:50,food,green chiles,2,2,240,53464,Pallets,Large,0.04,1,2020-04-08,2,Chilled,Premia Foods,2021-09-11,2,0,240,14,Summer,False,10,23
2022-05-19 02:09:25,clothing,Windbreaker,46,2,1,8009719025063,Pallet rack,large,0.81,12,2022-05-19,12,dry,Supplier-1,2023-03-30,low,0,12,3,spring,False,14,12
2016-08-11 17:41:22,electronics,Samsung Galaxy S5,11,39,14,705140684,Storage rack,32 GB,129.0,4,2016-08-08,4,No temperature requirement,Pan Asia Impex (Hong Kong),2018-07-16,A-Normal,0,14,3,Year-round,True,1,30
2022-02-28 02:11:23,electronics,audio interface,5,1,3,SZ891B3BXZ,Shelf,"[25.4, 12.7]",0.7,8,2022-02-28,5,cold,Visionek,2022-12-31,high,0,3,5,Summer,False,53,30
2015-09-22 21:42:30,toys,Materials for Making Toys,64,22,20,69592,Racks,"1,19kg",1.19,2,2015-10-02,12,0°C,Pinkfong,2020-04-02,1,0,20,14,Spring,False,3,23
2021-09-03 20:40:57,electronics,Kosher Salt,1,3,3,117934,bin,1500 GRAMS,1.0,7,2021-09-02,3,Cool,supplier-1,2023-09-05,1,0,3,6,Summer,False,60,14
2020-01-14 11:41:33,clothing,Short sleeve shirt,219,66,1,23651,Standard,L,0.5,2,2019-02-11,20,Normal,H & M,2021-03-01,High,0,20,3,Summer,False,18,20
2019-03-28 16:26:00,furniture,White and black office chair,250,62,1,FUR-02179,Pallet rack,Large,5.68,1,2019-03-05,15,Not temperature sensitive,EUR 14,2021-12-12,normal,2,1,8,All Season,False,13,20
2021-09-05 17:16:40,electronics,Macbook Pro 13 inch,5,2,2,8035476911577,Pallets,"13""",1.4,6,2021-09-04,5,None,Apple,1900-01-01,normal,0,2,14,None,False,0,7
2022-11-12 18:54:19,toys,LEGO DUPLO 10874 My First Number Train,15,10,1,329105291,Shelf,11106126191,0.42,10,2022-11-10,8,Cool,GULF,2022-12-29,High,0,1,14,Fall,False,1,21
2018-03-09 02:11:15,electronics,Battery,1,2,1,1808_4,Shelf,5000mAh,0.176,1,2018-03-09,10,No temperature requirement,Amazon,1900-01-01,C,0,15,11,Summer,False,15,1
2021-06-21 17:57:43,electronics,Bose Noise Cancelling Headphones 700 - Black,17,24,1,77296359,Standard,Wireless,0.724,7,2021-06-21,4,No,Amazon,2023-06-21,Standard,0,1,20,Spring,False,7,31
2017-07-28 16:08:24,furniture,Couches,202,16,2,568,Shelf,Large,81.0,1,2019-08-25,4,Uncontrolled,Supplier 3,2022-09-30,Normal,0,2,20,Spring,False,2,30
2022-03-23 19:14:06,clothing,Polo T-Shirt,302,25,1,8437654,Pallet,M,0.5,3,2022-03-23,15,3,Supplier-6,1904-04-01,Medium,0,12,47,Spring,False,56,42
2018-03-27 15:38:15,electronics,Apple MacBook Pro 13-inch,178,211,2,0162020080845,open shelf,15 inch,1.45,2,2019-06-23,5,No temperature requirement,Dell,1999-12-31,high,0,2,23,Winter,False,37,3
2022-01-12 12:03:30,food,Fresh Onions,1,1,145,45877,Cooling,small,0.75,1,2022-01-11,90,0,Supplier-1,2022-01-15,high,0,145,3,Summer,False,2,60
2016-08-27 16:10:11,electronics,Water Cooler,21,3,1,88521543,Warehouse Rack,60 L,7.5,1,2016-08-27,50,temperaturesensitive,Terna,1936-01-01,1,0,1,14,NON,False,5,8
2022-04-19 19:42:37,food,milo,231,2,1,2090455,pallet,2.0 kg,0.21,1,2022-04-19,20,Refrigerated,supplier-7,2022-12-27,normal,0,1,2,Summer,False,15,41
2021-09-23 20:15:09,clothing,t-shirt,355,4,1,27310006,Rack,L,0.48,1,2021-09-07,10,Temperature controlled,Fabmart,2022-03-19,Medium,0,1,17,winter,False,25,11
2022-07-07 22:13:21,food,Kellogg's Corn Flakes 900g,2,141,1,1928880,Original,600gram,0.453,1,2022-07-07,8,None,Apollo Hospitals Enterprise Ltd,2022-07-23,Regular,0,9,15,All Year,False,12,14
2018-02-08 16:53:20,food,french fries,301,19,11,6430001,Fridge,240g,0.21,1,2018-01-28,5,-18°C,Whole Foods,2018-03-01,high,0,10,8,Summer,False,0,1
2022-11-29 05:25:41,clothing,T-Shirt,120,1,1,6213,Pallet,S,0.63,2,2021-12-30,4,None,Vision Street Wear,1906-11-08,1,0,4,47,Summer,False,1,12
2018-02-25 08:30:47,clothing,Women's T-Shirts,285,1,16,13759,Standard,M,1.4,2,1970-01-01,5,Cool,Supplier 41,2020-07-25,1,0,16,69,SS18,False,32,30
2021-10-20 22:40:15,clothing,None,1,104,2,24772,Wardrobe,Large,1.0,1,2021-09-22,10,Cold,None,2021-12-15,4,0,2,1,Fall,False,0,15
2023-03-20 16:34:49,toys,Baby Clothes,28,18,18,19065803,Rack,S,0.14,1,2023-03-18,7,cool,John,1907-03-18,Low,0,20,2,Summer,False,21,1
2020-03-23 18:32:28,food,Coconut Milk,1,57,8,75103,Box,400ml,0.43,4,2020-02-02,2,Chilled,Supplier-1,2020-05-21,A-Normal,0,8,10,Spring,False,12,12
2019-08-03 14:13:40,electronics,Galaxy S10+ 128GB Blue,2,10,1,55673093,Normal,128GB,191.0,3,2019-08-01,10,None,Syntech Pty Ltd,2020-12-31,Regular,0,1,3,Summer,False,7,31
2020-12-30 10:00:00,electronics,Air Fryer,203,2,200,44379,Closed Shelf,Large,13.0,2,2020-12-23,4,cold,SmartWarehouse Inc.,2021-12-31,1,0,200,9,Autumn,False,24,45
2021-05-14 17:57:20,electronics,TV,11,1,1,737605,Shelf,50,21.0,2,2021-05-14,100,No temperature requirement,IKEA,1999-12-31,Average,0,100,0,Winter,False,0,31
2021-10-14 14:52:02,food,Greek Salad Dressing,59,3,1,4030011104611,Shelf,240 ML,0.288,2,2021-10-10,20,Refrigerator,Supplier_28,2021-11-20,S1,0,1,2,All year,False,2,1
2019-03-23 11:43:39,food,Fresh Mango,1,0,90,10664,Refrigerator,Fresh,13.84,0,2019-03-23,150,0.0,Supplier 2,2019-09-16,1,0,90,3,Spring,False,1,1
2022-04-01 07:35:55,clothing,T-shirt,69,1,1,17424,Pallets,M,0.725,1,2022-03-28,10,no temperature requirement,Casual Mart,1901-01-01,1,0,1,19,Spring Summer,False,101,20
2020-01-28 18:52:17,furniture,chair,1,2,3,SD1031,stacking,LARGE,22.0,2,2020-01-07,3,No temperature requirement,U2,2021-03-10,high,0,3,8,Summer,False,53,30
2019-10-17 10:15:23,furniture,table,1,1,4,7094827,High density,Small,12.8,2,2019-10-14,4,Any,Dreamland Furniture,2028-10-17,C1,0,4,10,Summer,False,1,180
2022-05-16 21:53:47,food,Uncooked frozen fish,19,19,2,76834,Frozen,1.5 kg,1.5,1,2022-04-26,5,-20.0,Supplier 3,2022-06-22,High,0,2,10,Summer,False,0,6
2019-03-11 20:42:41,clothing,T-Shirt,5,2,10,1243213,Portable rack,XL,0.78,1,2023-02-28,10,Cool,Supplier2,2023-12-31,Average,0,9,10,Summer,False,7,44
2019-11-22 08:32:29,toys,toy,6,4,1,2732,Shelf,1000 Pcs,1.67,1,2020-01-08,19,Refrigerated,Supplier2,2022-11-22,average,0,19,16,Spring,False,13,2
2015-02-27 18:45:14,furniture,Dining Table,6,4,1,12368,Open,240x90x93,16.0,1,2015-02-27,2,No,supplier_1,2022-08-01,HIGH,0,1,1,Spring,False,0,17
2018-11-18 23:07:03,furniture,Garden Lounge Set,13,3,8,81030966,Shelf,Large,41.0,2,2022-10-03,4,No,Lola`s house,1999-02-16,High,0,8,6,Year-Round,False,5,30
2020-01-01 17:35:18,toys,Toy Gun,1,5,15,8462500390781,bulk,36,0.14,2,1970-01-01,10,No,Ops,1970-01-01,1,0,15,14,[18],False,6,2
2019-03-18 18:08:05,clothing,Shawl,2,1,13,9048024,Open Shelf Racks,Large,0.2,1,2019-03-18,18,Cool,Chennai General Store,1930-12-31,Average,0,13,7,Summer,False,3,1
2022-01-22 19:09:35,clothing,Knitted Sweater,25,13,3,2745102,Rack,36,0.75,2,2021-11-25,4,Room temperature,Sherwood,1901-01-01,normal,0,3,17,Spring,False,1,1
2018-02-12 13:17:16,food,Chocolate,3,1,1,10026,Cold Storage,200g,0.2,3,2018-02-11,0,2,Supplier 3,1999-02-12,High,0,1,7,Summer,False,15,8
2021-07-21 10:16:00,food,Eggs (12),216,69,4,20067,Standard shelf,12,1.24,4,2021-07-18,50,Normal,RPSF,2021-08-03,Normal,0,4,3,Summer,False,2,30
2015-09-30 13:46:19,electronics,apple iphone 6s 16gb,109,64,1,7630085566877,Box,16GB,0.179,2,2015-09-14,1,No,Apple,2031-07-27,high,0,1,11,Summer,False,5,0
2020-04-09 04:11:36,toys,Nerf N-Strike Elite Rapidstrike CS-18 Blaster,102,24,2,58335,Shelf,One Size,0.779,20,2020-04-09,3,No requirement,Supplier18,2022-12-19,0,0,2,9,Non-Seasonal,False,1,30
2022-04-04 08:08:53,furniture,DESIGNER MID CENTURY DINING TABLE,1,2,1,6062,Crate,150 X 90 X 70,25.0,1,2021-05-18,2,No,supplier85,2023-04-04,1,0,1,19,Spring,False,8,30
2021-03-10 05:49:45,electronics,Toys,1,9,1,0679913003551,Wire Mesh Shelving,6,1.5,5,2021-01-19,50,No temperature requirement,Funskool,2023-03-10,Average,0,1,45,Summer,False,38,-1
2022-03-29 17:06:41,clothing,Nike Men's Jordan 1 Mid SE - Black/White-Gym Red 555088-007,5,157,3,555088-007,Pallet,10.5,0.615,3,2022-03-29,5,10-15°C,Nike,1900-01-01,Normal,0,3,2,Spring,False,12,156
2022-05-11 16:02:47,clothing,Jeans,24,1,2,70404A-3002-7432-3000000-1,Pallet,36,0.49,2,2022-05-09,4,No temperature,Kamal_Komforts,2023-01-11,1,2,0,14,Spring,False,13,2
2021-06-04 11:13:09,clothing,Shirt,112,168,3,43894795,Rack,S,0.5,2,2021-05-31,15,0,Supplier 6,2021-01-01,Normal,0,3,1,Summer,False,2,7
2015-09-12 18:57:53,food,Sugar,33,34,27,3279500,Pallet,1,1.5,136,2015-09-04,5,Cold,supplier-3,2016-10-26,a-Normal,1,26,7,Summer,False,10,30
