Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Date,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2025-03-16 04:05:43,Electronics,TV,Room-10,Row-E,13,a96c6922,Pallet,Medium,9.05,19,2025-04-11 03:36:19,11,None,Crawford-Sullivan,,Low,2025-03-16 04:05:43,50,0,13,Spring,1,4,30
2025-03-30 08:56:24,Furniture,Chair,Room-5,Row-F,8,bee90fa4,Cold Storage,Medium,4.83,44,2025-04-09 10:23:02,14,None,Solis LLC,,Medium,2025-03-30 08:56:24,41,0,6,Spring,0,4,7
2025-04-03 05:20:57,Food,Milk,Room-5,Row-A,16,c7df27e1,Cold Storage,Medium,8.78,35,2025-04-12 02:28:38,6,Refrigerated,Hicks Inc,2025-04-30 05:20:57,Low,2025-04-03 05:20:57,4,15,12,Spring,0,4,7
2025-03-20 03:11:30,Toys,Lego,Room-6,Row-F,18,05118f50,Pallet,Medium,5.39,90,2025-04-12 01:20:22,5,None,Lee Inc,,Medium,2025-03-20 03:11:30,22,0,5,Spring,0,3,7
2025-04-09 01:15:38,Furniture,Bed,Room-2,Row-I,18,485e0b1f,Bin,Medium,6.25,86,2025-04-11 19:07:13,10,None,Walters PLC,,Medium,2025-04-09 01:15:38,25,3,9,Spring,1,4,30
2025-03-16 21:59:37,Toys,Blocks,Room-10,Row-F,7,cc2d7d7d,Cold Storage,Large,36.78,95,2025-04-09 01:14:29,10,None,"Wade, Sloan and Pope",,Medium,2025-03-16 21:59:37,32,0,11,Spring,1,1,14
2025-04-03 07:24:19,Food,Eggs,Room-4,Row-H,1,f79130f1,Shelf,Medium,5.1,29,2025-04-10 08:59:59,11,Refrigerated,Rodriguez-Martin,2025-04-28 07:24:19,Low,2025-04-03 07:24:19,35,0,10,Spring,1,3,30
2025-03-15 05:47:17,Toys,Doll,Room-3,Row-A,7,30af2c36,Cold Storage,Large,26.93,40,2025-04-08 03:39:16,7,None,"Lewis, Williams and Noble",,Medium,2025-03-15 05:47:17,10,7,3,Spring,0,0,30
2025-03-16 02:34:56,Toys,Lego,Room-1,Row-G,16,9e63cb3d,Bin,Large,14.45,65,2025-04-10 18:41:25,14,None,"Parker, Durham and Reeves",,Medium,2025-03-16 02:34:56,48,0,1,Spring,1,4,14
2025-03-26 01:34:05,Electronics,Smartphone,Room-2,Row-D,15,968e0ea9,Bin,Large,32.54,13,2025-04-07 22:52:39,13,None,Sheppard Group,,High,2025-03-26 01:34:05,2,12,1,Spring,1,3,14
2025-04-12 11:27:55,Clothing,Jeans,Room-5,Row-G,4,1ad7fd82,Shelf,Small,1.24,65,2025-04-11 11:17:22,7,None,"Dixon, Morales and Bennett",,Medium,2025-04-12 11:27:55,2,1,1,Spring,0,4,7
2025-04-11 03:32:38,Toys,Blocks,Room-8,Row-J,2,f2b1b876,Cold Storage,Medium,2.15,39,2025-04-07 17:24:24,13,None,Wilcox Inc,,Medium,2025-04-11 03:32:38,30,0,3,Spring,1,1,30
2025-04-05 18:37:27,Toys,Car,Room-4,Row-C,12,4baf9cf4,Shelf,Medium,4.11,5,2025-04-12 03:29:17,6,None,Ray-Rice,,Medium,2025-04-05 18:37:27,26,0,7,Spring,1,3,30
2025-04-08 05:58:50,Furniture,Chair,Room-4,Row-G,6,d1ade22c,Pallet,Small,1.49,12,2025-04-12 06:58:56,6,None,Jones-Smith,,Medium,2025-04-08 05:58:50,44,0,3,Spring,0,3,7
2025-03-22 23:45:25,Electronics,TV,Room-1,Row-H,3,94395834,Cold Storage,Large,33.65,6,2025-04-12 08:01:15,8,None,Zuniga Ltd,,High,2025-03-22 23:45:25,25,0,11,Spring,1,0,7
2025-03-26 12:28:45,Food,Milk,Room-4,Row-A,6,1439c907,Bin,Large,16.01,10,2025-04-10 10:14:48,6,Refrigerated,Clark-Davis,2025-04-14 12:28:45,Low,2025-03-26 12:28:45,19,0,10,Spring,1,4,7
2025-03-28 04:00:20,Toys,Blocks,Room-4,Row-F,11,82ed472d,Pallet,Large,32.9,28,2025-04-08 01:27:07,12,None,Lawson LLC,,Medium,2025-03-28 04:00:20,17,0,6,Spring,1,4,30
2025-04-08 05:49:24,Electronics,Smartphone,Room-6,Row-D,6,4329bdc1,Bin,Medium,2.17,54,2025-04-12 06:50:31,15,None,"Duran, Brown and Martinez",,Medium,2025-04-08 05:49:24,36,0,1,Spring,0,2,14
2025-03-16 17:18:05,Toys,Blocks,Room-8,Row-E,11,0d4462c7,Shelf,Small,0.92,96,2025-04-10 05:03:01,11,None,Sutton LLC,,Medium,2025-03-16 17:18:05,32,0,7,Spring,0,2,14
2025-04-05 04:11:02,Furniture,Cupboard,Room-5,Row-F,8,1e1cbbea,Cold Storage,Small,0.5,88,2025-04-10 06:33:47,8,None,Herrera-Williams,,Medium,2025-04-05 04:11:02,19,0,9,Spring,1,1,14
2025-03-21 00:27:13,Electronics,Laptop,Room-1,Row-I,1,195ae0ae,Cold Storage,Medium,9.36,35,2025-04-07 16:36:26,10,None,"Figueroa, Woodard and Lopez",,Low,2025-03-21 00:27:13,34,0,6,Spring,0,0,14
2025-04-05 14:11:33,Toys,Doll,Room-4,Row-C,14,9b7a91d9,Bin,Small,1.62,88,2025-04-07 21:13:50,10,None,Morris Ltd,,Medium,2025-04-05 14:11:33,42,0,6,Spring,1,3,30
2025-04-11 20:08:54,Clothing,Dress,Room-8,Row-H,15,27bda4a0,Shelf,Medium,4.19,7,2025-04-09 09:10:16,11,None,"Vasquez, Mcconnell and Green",,Medium,2025-04-11 20:08:54,15,4,1,Spring,1,1,14
2025-03-26 21:43:56,Clothing,Dress,Room-2,Row-E,8,5a09ef30,Shelf,Large,17.72,5,2025-04-09 12:02:02,5,None,Horne-Carter,,Medium,2025-03-26 21:43:56,30,0,9,Spring,0,4,30
2025-04-04 00:58:33,Clothing,Jeans,Room-6,Row-D,14,38568937,Bin,Medium,7.2,33,2025-04-12 04:59:22,10,None,"Miller, Taylor and Martinez",,Medium,2025-04-04 00:58:33,23,0,4,Spring,0,1,7
2025-03-23 08:49:36,Electronics,Laptop,Room-9,Row-F,1,c27431d7,Pallet,Medium,7.64,52,2025-04-07 23:41:59,6,None,"Lee, Evans and Mack",,Low,2025-03-23 08:49:36,5,4,9,Spring,1,4,30
2025-03-18 01:04:43,Electronics,Tablet,Room-4,Row-D,19,70613d12,Shelf,Medium,2.97,38,2025-04-11 13:58:29,11,None,"Hayes, Fry and Watkins",,Medium,2025-03-18 01:04:43,38,0,10,Spring,0,1,7
2025-04-09 14:27:07,Toys,Doll,Room-7,Row-F,6,329353a6,Shelf,Medium,5.44,78,2025-04-12 05:58:59,10,None,Harrell Inc,,Medium,2025-04-09 14:27:07,39,0,11,Spring,1,1,30
2025-03-19 11:52:47,Toys,Puzzle,Room-7,Row-D,20,0433cf55,Cold Storage,Small,1.13,41,2025-04-09 19:10:35,13,None,"Bautista, Fitzgerald and Scott",,Medium,2025-03-19 11:52:47,13,17,2,Spring,0,4,7
2025-04-01 16:47:11,Food,Milk,Room-3,Row-A,15,52cf4f89,Pallet,Large,44.79,93,2025-04-07 19:27:53,8,Refrigerated,Morgan-Cardenas,2025-05-01 16:47:11,High,2025-04-01 16:47:11,20,0,7,Spring,1,1,14
2025-03-19 11:46:31,Furniture,Table,Room-5,Row-J,6,ab687ff9,Shelf,Large,21.86,28,2025-04-07 22:30:09,7,None,Kennedy Inc,,Medium,2025-03-19 11:46:31,40,0,3,Spring,0,3,7
2025-03-30 21:51:10,Clothing,T-Shirt,Room-7,Row-H,9,ebc20475,Bin,Medium,2.45,11,2025-04-09 21:54:22,9,None,Glass-Spencer,,Medium,2025-03-30 21:51:10,34,0,6,Spring,1,3,14
2025-04-08 20:23:18,Clothing,T-Shirt,Room-3,Row-I,2,ebfe9f7d,Cold Storage,Small,1.54,58,2025-04-08 20:44:59,9,None,"Kelley, Washington and King",,Medium,2025-04-08 20:23:18,41,0,5,Spring,0,2,14
2025-03-23 16:45:39,Clothing,Dress,Room-2,Row-J,12,342977b4,Cold Storage,Small,1.7,92,2025-04-09 22:51:34,9,None,"Simpson, Ellison and Wallace",,Medium,2025-03-23 16:45:39,46,0,13,Spring,1,0,14
2025-03-25 07:26:17,Toys,Blocks,Room-9,Row-F,19,6cc29e82,Bin,Small,0.75,92,2025-04-08 03:00:22,12,None,"Johnson, Harding and Jensen",,Medium,2025-03-25 07:26:17,43,0,14,Spring,0,4,30
2025-04-02 00:08:13,Toys,Car,Room-9,Row-G,7,b776144b,Bin,Small,1.66,71,2025-04-11 06:53:39,5,None,Powell-Hall,,Medium,2025-04-02 00:08:13,45,0,14,Spring,0,2,30
2025-03-24 12:11:34,Food,Rice,Room-2,Row-J,4,51928841,Cold Storage,Small,1.97,7,2025-04-08 17:20:01,12,Refrigerated,"Bright, Simpson and Wallace",2025-04-04 12:11:34,Medium,2025-03-24 12:11:34,40,0,4,Spring,1,2,14
2025-04-04 02:52:26,Food,Rice,Room-9,Row-C,4,d78c6db8,Cold Storage,Small,0.32,26,2025-04-11 21:48:15,14,Refrigerated,"Hamilton, Williams and Norman",2025-04-19 02:52:26,Low,2025-04-04 02:52:26,20,0,1,Spring,1,3,30
2025-04-10 11:13:16,Clothing,Jeans,Room-9,Row-B,9,fbc99598,Pallet,Small,1.19,81,2025-04-07 22:01:20,15,None,"Jackson, Santana and Brooks",,Medium,2025-04-10 11:13:16,15,0,1,Spring,0,4,7
2025-04-04 14:43:53,Toys,Doll,Room-5,Row-G,11,2b05123e,Cold Storage,Medium,6.71,56,2025-04-12 00:02:44,12,None,"Anderson, Morris and Chandler",,Medium,2025-04-04 14:43:53,1,19,11,Spring,1,0,14
2025-03-26 02:59:58,Food,Bread,Room-2,Row-E,16,47e71fe4,Cold Storage,Large,20.13,53,2025-04-09 20:20:44,6,Refrigerated,"Mckenzie, Warren and Elliott",2025-04-13 02:59:58,High,2025-03-26 02:59:58,39,0,9,Spring,0,4,7
2025-04-12 00:02:29,Food,Apple,Room-4,Row-H,7,513a2bdf,Pallet,Medium,5.18,19,2025-04-11 18:31:45,6,Refrigerated,Smith Ltd,2025-04-27 00:02:29,Low,2025-04-12 00:02:29,24,0,9,Spring,1,4,14
2025-03-30 19:45:06,Toys,Lego,Room-7,Row-I,1,b6ec4b4e,Bin,Large,44.8,37,2025-04-08 13:17:20,15,None,Clay Inc,,Medium,2025-03-30 19:45:06,23,0,2,Spring,0,0,14
2025-04-07 16:59:07,Food,Milk,Room-10,Row-B,2,a5f2393d,Shelf,Large,14.19,38,2025-04-11 12:24:36,14,Refrigerated,"Weaver, Wright and Medina",2025-04-30 16:59:07,Low,2025-04-07 16:59:07,30,0,13,Spring,1,2,30
2025-03-25 01:50:35,Clothing,Jeans,Room-7,Row-G,11,0f16ab6c,Bin,Small,1.35,65,2025-04-10 21:43:00,9,None,Gonzalez-Goodwin,,Medium,2025-03-25 01:50:35,41,0,12,Spring,1,0,7
2025-04-01 17:49:45,Electronics,Speaker,Room-10,Row-F,2,963ddc68,Shelf,Medium,6.12,69,2025-04-11 02:33:49,11,None,Lee PLC,,High,2025-04-01 17:49:45,3,1,14,Spring,1,3,30
2025-04-08 11:13:47,Electronics,Tablet,Room-2,Row-D,16,6c897d8f,Shelf,Medium,8.9,7,2025-04-09 05:59:32,11,None,"Walsh, Lawrence and Wilson",,High,2025-04-08 11:13:47,17,0,5,Spring,0,0,7
2025-04-11 07:14:51,Toys,Puzzle,Room-4,Row-B,9,8be943b0,Cold Storage,Small,1.19,29,2025-04-11 20:57:52,15,None,Hopkins Group,,Medium,2025-04-11 07:14:51,25,0,11,Spring,0,2,30
2025-03-26 14:42:13,Toys,Puzzle,Room-1,Row-B,4,2b1ac97f,Pallet,Medium,7.3,15,2025-04-09 09:36:56,7,None,Johnson-Rubio,,Medium,2025-03-26 14:42:13,48,0,8,Spring,0,2,7
2025-04-07 15:36:31,Food,Milk,Room-3,Row-A,15,7a0588e7,Shelf,Small,0.31,81,2025-04-09 00:47:23,7,Refrigerated,"Little, Thompson and Donovan",2025-05-02 15:36:31,Low,2025-04-07 15:36:31,37,0,14,Spring,1,1,7
2025-04-12 00:09:51,Food,Bread,Room-7,Row-A,12,ecaf3440,Shelf,Small,1.95,28,2025-04-12 02:26:52,7,Refrigerated,"Melendez, Bates and Scott",2025-04-25 00:09:51,Low,2025-04-12 00:09:51,2,14,7,Spring,0,1,30
2025-03-25 19:24:00,Toys,Lego,Room-6,Row-A,15,a976caa3,Shelf,Small,1.46,63,2025-04-10 23:51:44,8,None,"Koch, Carter and Clark",,Medium,2025-03-25 19:24:00,4,21,7,Spring,1,2,7
2025-04-04 15:13:41,Toys,Lego,Room-7,Row-E,16,16e2c2c0,Cold Storage,Small,1.81,80,2025-04-11 00:42:05,15,None,Skinner-Jones,,Medium,2025-04-04 15:13:41,15,11,9,Spring,0,2,14
2025-04-05 09:24:14,Clothing,Jeans,Room-1,Row-B,15,84c08730,Cold Storage,Medium,5.7,80,2025-04-08 17:38:32,9,None,"Butler, Black and Davis",,Medium,2025-04-05 09:24:14,36,0,7,Spring,0,1,14
2025-03-31 16:16:47,Food,Eggs,Room-7,Row-G,16,88e35783,Cold Storage,Large,24.83,23,2025-04-08 16:40:02,12,Refrigerated,Holland-Miller,2025-04-23 16:16:47,Low,2025-03-31 16:16:47,12,0,11,Spring,1,3,7
2025-03-20 01:37:09,Furniture,Cupboard,Room-2,Row-I,14,c098e6d0,Shelf,Small,1.1,24,2025-04-09 16:49:51,6,None,"Walker, Smith and Davis",,Medium,2025-03-20 01:37:09,24,0,10,Spring,1,1,14
2025-03-16 04:42:43,Food,Rice,Room-8,Row-E,12,47ed3c11,Bin,Small,0.73,38,2025-04-11 23:17:50,9,Refrigerated,"Allen, Hester and Hess",2025-04-10 04:42:43,Low,2025-03-16 04:42:43,15,1,3,Spring,0,0,30
2025-03-26 18:57:03,Clothing,Dress,Room-1,Row-D,5,1ad93118,Pallet,Large,46.45,9,2025-04-12 11:23:43,10,None,Williamson Ltd,,Medium,2025-03-26 18:57:03,24,0,4,Spring,0,0,14
2025-04-02 15:02:35,Clothing,Jacket,Room-2,Row-F,5,fc134b6a,Cold Storage,Medium,6.58,21,2025-04-11 21:09:55,7,None,"Sanford, Cunningham and Cook",,Medium,2025-04-02 15:02:35,30,0,7,Spring,1,1,14
2025-04-09 19:30:03,Electronics,TV,Room-5,Row-G,9,8017a513,Bin,Medium,5.36,58,2025-04-09 05:01:03,5,None,Chambers Inc,,High,2025-04-09 19:30:03,13,0,2,Spring,1,4,7
2025-04-01 05:39:55,Clothing,Jeans,Room-2,Row-D,13,c0c3867f,Shelf,Medium,2.56,51,2025-04-10 17:14:01,7,None,"Hamilton, Malone and Munoz",,Medium,2025-04-01 05:39:55,47,0,6,Spring,0,0,30
2025-03-24 13:03:21,Furniture,Cupboard,Room-7,Row-A,11,3cfe64f6,Pallet,Large,30.13,49,2025-04-09 13:28:04,13,None,Martinez-Stein,,Medium,2025-03-24 13:03:21,20,0,5,Spring,1,4,30
2025-03-27 05:17:25,Electronics,Laptop,Room-6,Row-B,13,50dacb9c,Shelf,Medium,5.55,35,2025-04-11 20:33:15,6,None,Munoz LLC,,High,2025-03-27 05:17:25,9,0,5,Spring,0,2,30
2025-04-05 10:59:43,Furniture,Cupboard,Room-6,Row-B,7,8a29c3bd,Bin,Large,17.94,25,2025-04-07 14:07:12,12,None,Nichols-Young,,Medium,2025-04-05 10:59:43,30,0,13,Spring,1,2,7
2025-03-18 05:33:28,Food,Rice,Room-8,Row-J,17,c17d3a3b,Cold Storage,Medium,5.58,59,2025-04-09 06:01:58,15,Refrigerated,King and Sons,2025-04-06 05:33:28,Medium,2025-03-18 05:33:28,38,0,3,Spring,0,0,30
2025-03-19 04:22:05,Food,Apple,Room-9,Row-B,11,1f8b2d18,Shelf,Medium,9.98,15,2025-04-08 02:45:41,12,Refrigerated,Gallagher PLC,2025-04-15 04:22:05,Low,2025-03-19 04:22:05,41,0,6,Spring,0,3,7
2025-03-24 13:26:39,Food,Milk,Room-10,Row-H,3,331c8517,Cold Storage,Small,1.4,78,2025-04-10 00:37:01,7,Refrigerated,Hobbs-Griffin,2025-04-14 13:26:39,Medium,2025-03-24 13:26:39,5,0,9,Spring,1,1,30
2025-03-24 11:43:36,Electronics,Speaker,Room-3,Row-C,2,9d808bad,Shelf,Medium,4.64,41,2025-04-10 20:24:20,12,None,Sullivan-Carey,,Medium,2025-03-24 11:43:36,26,0,11,Spring,0,3,14
2025-04-10 08:42:29,Electronics,TV,Room-9,Row-E,16,e483512c,Cold Storage,Medium,5.06,32,2025-04-09 15:41:28,15,None,"Parker, Kennedy and Jarvis",,Low,2025-04-10 08:42:29,48,0,4,Spring,0,2,14
2025-04-03 22:00:50,Electronics,Smartphone,Room-7,Row-B,5,d07bc9f6,Bin,Medium,4.67,12,2025-04-11 17:20:02,9,None,Alexander-Marshall,,High,2025-04-03 22:00:50,32,0,13,Spring,0,2,30
2025-04-03 05:52:14,Toys,Doll,Room-1,Row-A,1,1ecfb3a3,Cold Storage,Medium,6.41,5,2025-04-10 12:57:19,14,None,Jackson PLC,,Medium,2025-04-03 05:52:14,44,0,11,Spring,1,4,30
2025-04-07 22:13:49,Clothing,T-Shirt,Room-9,Row-D,4,4717ce9b,Pallet,Small,1.48,3,2025-04-10 05:40:55,10,None,Wright LLC,,Medium,2025-04-07 22:13:49,2,10,12,Spring,1,3,14
2025-04-05 19:17:42,Toys,Car,Room-6,Row-H,4,3f6c1d83,Pallet,Small,1.94,1,2025-04-11 03:59:19,8,None,"Bridges, Mckee and Anderson",,Medium,2025-04-05 19:17:42,40,0,1,Spring,1,2,7
2025-04-12 06:09:26,Toys,Blocks,Room-1,Row-C,13,6d99a5f4,Bin,Medium,8.36,68,2025-04-08 09:06:22,14,None,"Lane, Smith and Ramos",,Medium,2025-04-12 06:09:26,39,0,12,Spring,1,3,14
2025-03-14 20:52:02,Food,Bread,Room-1,Row-A,13,049b0238,Shelf,Medium,6.1,9,2025-04-08 16:33:07,12,Refrigerated,"Griffin, Allison and Knight",2025-03-28 20:52:02,Medium,2025-03-14 20:52:02,8,9,7,Spring,1,3,14
2025-04-02 20:23:07,Clothing,Shirt,Room-6,Row-D,1,f9435944,Cold Storage,Small,1.04,27,2025-04-07 15:52:44,15,None,"Moore, Rice and Williams",,Medium,2025-04-02 20:23:07,37,0,5,Spring,0,4,14
2025-04-02 22:43:43,Furniture,Chair,Room-7,Row-E,5,83476cc1,Bin,Small,0.83,95,2025-04-11 09:19:40,7,None,Wilkerson LLC,,Medium,2025-04-02 22:43:43,18,0,5,Spring,1,4,7
2025-03-23 05:20:24,Electronics,TV,Room-7,Row-D,2,d1eab0af,Cold Storage,Medium,6.82,45,2025-04-10 14:31:40,11,None,"Roy, King and Peterson",,Medium,2025-03-23 05:20:24,8,0,11,Spring,1,0,14
2025-03-25 12:17:48,Furniture,Chair,Room-7,Row-D,8,1ac30cdd,Bin,Small,0.8,5,2025-04-07 19:58:04,12,None,"Lopez, Stevens and Robinson",,Medium,2025-03-25 12:17:48,40,0,2,Spring,0,2,7
2025-04-11 03:40:17,Toys,Doll,Room-10,Row-J,8,659ea896,Pallet,Large,33.66,16,2025-04-09 10:27:11,6,None,Fisher-Perry,,Medium,2025-04-11 03:40:17,20,0,5,Spring,1,0,14
2025-03-17 22:04:59,Toys,Lego,Room-1,Row-E,20,7ed423e3,Cold Storage,Medium,6.59,45,2025-04-09 15:56:03,5,None,"Hill, Stevens and Neal",,Medium,2025-03-17 22:04:59,31,0,5,Spring,0,1,14
2025-03-23 17:39:31,Clothing,Jeans,Room-3,Row-J,1,3de6c973,Cold Storage,Medium,3.23,98,2025-04-07 14:37:41,7,None,"Rose, Ford and Hart",,Medium,2025-03-23 17:39:31,2,6,13,Spring,1,4,7
2025-03-24 09:00:45,Furniture,Sofa,Room-7,Row-H,10,078654be,Pallet,Medium,4.84,4,2025-04-12 01:00:06,9,None,"Robinson, Jimenez and Hardin",,Medium,2025-03-24 09:00:45,31,0,5,Spring,1,3,7
2025-03-26 09:45:13,Food,Apple,Room-7,Row-B,18,9a19b4da,Shelf,Large,45.57,13,2025-04-11 00:59:14,11,Refrigerated,"Johnson, Thompson and Ramirez",2025-04-10 09:45:13,Low,2025-03-26 09:45:13,15,7,2,Spring,1,0,30
2025-03-27 21:27:36,Electronics,Tablet,Room-9,Row-F,13,4b900979,Shelf,Small,1.35,58,2025-04-11 23:25:12,8,None,Carpenter-Moody,,Low,2025-03-27 21:27:36,30,0,13,Spring,0,2,14
2025-03-18 23:33:15,Toys,Car,Room-4,Row-B,15,73abaa9f,Pallet,Small,0.1,42,2025-04-07 18:08:40,6,None,Love PLC,,Medium,2025-03-18 23:33:15,31,0,7,Spring,1,2,30
2025-03-26 03:10:54,Clothing,Dress,Room-7,Row-D,1,c10756f3,Cold Storage,Small,1.37,24,2025-04-09 11:44:59,8,None,"Martinez, Campbell and Carroll",,Medium,2025-03-26 03:10:54,18,0,10,Spring,1,2,14
2025-04-04 12:27:50,Toys,Doll,Room-3,Row-D,7,30500423,Cold Storage,Large,23.29,63,2025-04-09 04:29:45,10,None,Jimenez LLC,,Medium,2025-04-04 12:27:50,18,0,9,Spring,0,2,14
2025-03-23 20:57:03,Toys,Blocks,Room-2,Row-D,9,2399da89,Pallet,Small,1.53,55,2025-04-12 04:33:48,13,None,"Brown, Ray and Benson",,Medium,2025-03-23 20:57:03,27,0,9,Spring,0,2,7
2025-03-25 12:45:34,Food,Bread,Room-9,Row-C,5,34a998a4,Bin,Medium,3.15,25,2025-04-10 10:12:41,15,Refrigerated,"Krause, Obrien and Mitchell",2025-04-22 12:45:34,Medium,2025-03-25 12:45:34,23,0,12,Spring,1,3,7
2025-04-08 19:21:09,Electronics,Speaker,Room-1,Row-E,11,faaafaf3,Cold Storage,Large,19.87,4,2025-04-08 03:29:56,5,None,Medina and Sons,,Low,2025-04-08 19:21:09,48,0,3,Spring,0,4,7
2025-03-24 06:46:03,Electronics,Tablet,Room-6,Row-H,5,da88043b,Shelf,Small,1.87,84,2025-04-08 17:03:39,9,None,"Harris, Solis and Byrd",,Medium,2025-03-24 06:46:03,8,6,14,Spring,0,3,14
2025-04-10 07:51:39,Clothing,Shirt,Room-3,Row-J,11,ac80f3f2,Pallet,Medium,2.61,31,2025-04-10 17:46:39,14,None,"Reyes, Oliver and Johnson",,Medium,2025-04-10 07:51:39,34,0,3,Spring,0,4,30
2025-03-22 08:11:26,Clothing,T-Shirt,Room-6,Row-J,3,bfee7bd5,Pallet,Large,27.1,92,2025-04-09 00:21:49,8,None,"Adams, Simpson and Howard",,Medium,2025-03-22 08:11:26,17,0,11,Spring,1,2,14
2025-03-15 22:16:43,Clothing,T-Shirt,Room-4,Row-F,12,0ca74f00,Bin,Small,0.17,40,2025-04-10 15:49:23,15,None,Jacobson-Obrien,,Medium,2025-03-15 22:16:43,16,1,13,Spring,0,4,30
2025-03-18 07:23:43,Electronics,TV,Room-9,Row-C,11,87109bfa,Shelf,Medium,2.08,59,2025-04-07 23:53:45,9,None,Delgado Group,,Low,2025-03-18 07:23:43,14,0,3,Spring,1,2,30
2025-04-02 12:05:38,Electronics,Speaker,Room-1,Row-A,7,465946f5,Cold Storage,Small,0.66,45,2025-04-07 20:29:20,15,None,Flores Inc,,Medium,2025-04-02 12:05:38,17,0,12,Spring,0,2,30
2025-03-31 20:16:59,Toys,Puzzle,Room-9,Row-F,3,aa6777fe,Shelf,Large,48.41,12,2025-04-08 07:11:23,5,None,Carroll Ltd,,Medium,2025-03-31 20:16:59,20,0,9,Spring,0,1,30
2025-03-23 17:43:48,Electronics,Tablet,Room-4,Row-J,9,7b52a107,Cold Storage,Small,0.89,98,2025-04-08 13:04:27,12,None,Stewart-Estrada,,Low,2025-03-23 17:43:48,35,0,12,Spring,1,2,7
2025-04-10 17:44:42,Electronics,Speaker,Room-2,Row-B,6,6912d205,Shelf,Small,1.84,36,2025-04-10 11:41:14,8,None,"Wood, Smith and Larson",,Medium,2025-04-10 17:44:42,3,10,11,Spring,1,4,14
2025-04-12 11:41:45,Furniture,Table,Room-9,Row-H,11,962c432c,Pallet,Medium,3.38,79,2025-04-07 14:41:40,10,None,Thompson-Bailey,,Medium,2025-04-12 11:41:45,6,2,4,Spring,0,1,14
2025-04-02 17:54:12,Clothing,Dress,Room-5,Row-C,7,1f1a654c,Bin,Medium,3.81,77,2025-04-09 18:33:12,14,None,Clark PLC,,Medium,2025-04-02 17:54:12,50,0,6,Spring,0,1,30
2025-03-29 22:23:32,Electronics,Smartphone,Room-3,Row-B,14,d5e4ba15,Shelf,Large,41.67,95,2025-04-07 22:51:11,11,None,"Rice, Wheeler and Rodgers",,Low,2025-03-29 22:23:32,11,4,9,Spring,1,2,30
2025-04-06 11:11:22,Electronics,TV,Room-1,Row-C,14,914c6d84,Shelf,Large,18.52,64,2025-04-07 15:52:42,8,None,"Medina, Bailey and Harris",,Medium,2025-04-06 11:11:22,6,7,7,Spring,1,2,14
2025-04-05 11:41:54,Electronics,Speaker,Room-7,Row-D,4,d6459421,Pallet,Medium,5.61,77,2025-04-08 02:50:52,10,None,"Leonard, Campbell and Chavez",,Medium,2025-04-05 11:41:54,48,0,12,Spring,0,4,14
2025-04-11 06:24:40,Food,Bread,Room-7,Row-G,5,e404676b,Cold Storage,Medium,6.59,93,2025-04-09 00:03:29,7,Refrigerated,Ortiz-Clark,2025-05-01 06:24:40,Low,2025-04-11 06:24:40,17,0,14,Spring,1,4,7
2025-03-25 03:54:14,Food,Milk,Room-4,Row-H,19,efc953f7,Shelf,Small,1.22,19,2025-04-11 20:36:11,15,Refrigerated,"Stewart, Brooks and Howard",2025-04-08 03:54:14,Low,2025-03-25 03:54:14,40,0,7,Spring,1,4,7
2025-03-21 23:35:08,Furniture,Cupboard,Room-3,Row-I,17,3186cc96,Bin,Medium,4.21,27,2025-04-12 05:47:13,6,None,Daniel-Roberts,,Medium,2025-03-21 23:35:08,34,0,3,Spring,0,4,7
2025-04-07 14:07:55,Food,Milk,Room-3,Row-H,13,93867508,Cold Storage,Medium,2.4,48,2025-04-09 03:06:08,7,Refrigerated,"Martinez, King and Lopez",2025-04-13 14:07:55,Low,2025-04-07 14:07:55,27,0,12,Spring,0,1,7
2025-03-13 14:51:02,Electronics,Tablet,Room-2,Row-J,19,af1945cb,Bin,Large,16.19,10,2025-04-07 15:41:18,7,None,"Reyes, Davis and Williams",,Medium,2025-03-13 14:51:02,49,0,4,Spring,0,0,7
2025-04-02 00:36:27,Electronics,Speaker,Room-7,Row-D,13,53ead538,Pallet,Medium,7.24,64,2025-04-10 20:21:03,11,None,"Gutierrez, Reid and Wilkins",,Medium,2025-04-02 00:36:27,7,16,8,Spring,0,4,7
2025-04-11 22:03:33,Furniture,Sofa,Room-3,Row-H,10,7f53e1ee,Shelf,Medium,5.46,75,2025-04-07 19:58:45,11,None,"Marshall, Turner and Lynch",,Medium,2025-04-11 22:03:33,3,14,7,Spring,1,1,30
2025-03-25 07:38:25,Clothing,T-Shirt,Room-9,Row-H,17,bbb1276b,Bin,Small,1.47,100,2025-04-09 16:53:05,9,None,Jensen-Lopez,,Medium,2025-03-25 07:38:25,46,0,9,Spring,1,4,30
2025-03-21 21:46:25,Furniture,Cupboard,Room-6,Row-H,14,9e5bbfe1,Cold Storage,Medium,5.3,91,2025-04-11 00:49:51,11,None,"Miller, Reese and Collins",,Medium,2025-03-21 21:46:25,29,0,14,Spring,1,3,7
